,region,cell_id,stim_id,firing_rate_mean,firing_rate_std,num_samples,bin_width
15735,thalamus,1707,11,15.7,16.646875799848523,250,0.08
15736,thalamus,1707,12,19.5,21.68828084713996,250,0.08
15737,thalamus,1707,13,16.8,20.32640279543849,250,0.08
15738,thalamus,1707,14,16.15,17.565211259371335,250,0.08
15739,thalamus,1707,15,19.85,21.557164595129997,250,0.08
15740,thalamus,1707,16,15.444444444444445,16.162961345138594,225,0.08
15741,thalamus,1707,17,21.45,23.079278854630598,250,0.08
15742,thalamus,1708,1,8.9,11.404395686043843,250,0.08
15743,thalamus,1708,2,8.95,11.610846092682127,250,0.08
15744,thalamus,1708,3,10.05,11.129598909554206,250,0.08
15745,thalamus,1708,4,7.2,10.891948317569748,250,0.08
15746,thalamus,1708,5,10.9,11.693457478058606,250,0.08
15747,thalamus,1708,6,9.7,13.051489013206401,250,0.08
15748,thalamus,1708,7,11.65,14.985015942976,250,0.08
15749,thalamus,1708,8,10.3,11.649154958407067,250,0.08
15750,thalamus,1708,9,8.65,13.238335018280239,250,0.08
15751,thalamus,1708,10,11.85,14.953156441039486,250,0.08
15752,thalamus,1708,11,11.25,12.38653320422131,250,0.08
15753,thalamus,1708,12,13.0,13.757071930917924,250,0.08
15754,thalamus,1708,13,8.25,11.036290082957262,250,0.08
15755,thalamus,1708,14,9.95,11.219447580699518,250,0.08
15756,thalamus,1708,15,8.65,11.294368109992519,250,0.08
15757,thalamus,1708,16,9.833333333333334,11.745059751718104,225,0.08
15758,thalamus,1708,17,12.25,16.018391162088864,250,0.08
15759,thalamus,1713,1,11.6,12.03200217358777,250,0.08
15760,thalamus,1713,2,11.8,13.929685731498516,250,0.08
15761,thalamus,1713,3,13.6,13.584112501367146,250,0.08
15762,thalamus,1713,4,13.4,14.664590031883357,250,0.08
15763,thalamus,1713,5,16.0,15.490637151435372,250,0.08
15764,thalamus,1713,6,15.15,16.536211329701917,250,0.08
15765,thalamus,1713,7,13.1,14.80766923837416,250,0.08
15766,thalamus,1713,8,14.65,15.27040408646266,250,0.08
15767,thalamus,1713,9,12.9,14.514914085990828,250,0.08
15768,thalamus,1713,10,16.8,18.14046044677156,250,0.08
15769,thalamus,1713,11,14.1,13.34738215687882,250,0.08
15770,thalamus,1713,12,15.45,14.80029373962275,250,0.08
15771,thalamus,1713,13,12.8,13.80842825100135,250,0.08
15772,thalamus,1713,14,14.2,15.347710214730444,250,0.08
15773,thalamus,1713,15,15.55,17.248552118969382,250,0.08
15774,thalamus,1713,16,14.11111111111111,14.351257134802035,225,0.08
15775,thalamus,1713,17,14.4,14.525286081278116,250,0.08
15776,thalamus,1714,1,9.5,14.937957366424786,250,0.08
15777,thalamus,1714,2,11.45,17.449655063851246,250,0.08
15778,thalamus,1714,3,13.0,21.367646225564563,250,0.08
15779,thalamus,1714,4,12.55,17.58863098023937,250,0.08
15780,thalamus,1714,5,15.3,20.618206560393862,250,0.08
15781,thalamus,1714,6,14.15,19.055312111815816,250,0.08
15782,thalamus,1714,7,14.2,18.567147218226424,250,0.08
15783,thalamus,1714,8,11.3,16.458844865214232,250,0.08
15784,thalamus,1714,9,12.85,19.641682278535196,250,0.08
15785,thalamus,1714,10,13.5,18.819316317727026,250,0.08
15786,thalamus,1714,11,11.1,17.07942701934807,250,0.08
15787,thalamus,1714,12,19.75,29.330078657518538,250,0.08
15788,thalamus,1714,13,12.75,17.658135206069275,250,0.08
15789,thalamus,1714,14,11.15,16.991389858315564,250,0.08
15790,thalamus,1714,15,9.2,14.227426988561895,250,0.08
15791,thalamus,1714,16,10.333333333333334,18.454516965463263,225,0.08
15792,thalamus,1714,17,12.7,18.50892544922963,250,0.08
15793,thalamus,1723,1,10.35,17.129687820251636,250,0.08
15794,thalamus,1723,2,13.2,23.354694754337363,250,0.08
15795,thalamus,1723,3,12.45,19.32268003811639,250,0.08
15796,thalamus,1723,4,13.45,20.650138325236597,250,0.08
15797,thalamus,1723,5,16.1,23.139397721367562,250,0.08
15798,thalamus,1723,6,14.3,23.106180608861276,250,0.08
15799,thalamus,1723,7,13.6,19.565819306652156,250,0.08
15800,thalamus,1723,8,14.3,22.021575765525654,250,0.08
15801,thalamus,1723,9,10.65,17.56235305931184,250,0.08
15802,thalamus,1723,10,14.7,19.664862758464324,250,0.08
15803,thalamus,1723,11,11.45,20.028155382663893,250,0.08
15804,thalamus,1723,12,14.75,20.30298858250987,250,0.08
15805,thalamus,1723,13,9.45,14.906755025206728,250,0.08
15806,thalamus,1723,14,10.85,20.29903206587065,250,0.08
15807,thalamus,1723,15,10.1,19.057617140774372,250,0.08
15808,thalamus,1723,16,8.277777777777779,15.941633061971404,225,0.08
15809,thalamus,1723,17,11.25,18.51848365681681,250,0.08
15810,thalamus,1725,1,9.75,14.366212173319573,250,0.08
15811,thalamus,1725,2,11.0,15.89056450100633,250,0.08
15812,thalamus,1725,3,13.45,18.838579253040617,250,0.08
15813,thalamus,1725,4,10.2,16.03084376466906,250,0.08
15814,thalamus,1725,5,13.9,18.992970587217464,250,0.08
15815,thalamus,1725,6,9.55,16.138908185801135,250,0.08
15816,thalamus,1725,7,9.6,16.12856230692474,250,0.08
15817,thalamus,1725,8,8.55,13.993059811619698,250,0.08
15818,thalamus,1725,9,10.1,14.099118432095288,250,0.08
15819,thalamus,1725,10,13.15,19.56998818985347,250,0.08
15820,thalamus,1725,11,11.6,17.511900715418257,250,0.08
15821,thalamus,1725,12,13.35,19.07506046456754,250,0.08
15822,thalamus,1725,13,14.8,21.3373176500232,250,0.08
15823,thalamus,1725,14,9.1,14.809364236060414,250,0.08
15824,thalamus,1725,15,8.55,14.947112251489735,250,0.08
15825,thalamus,1725,16,8.0,13.514625014617101,225,0.08
15826,thalamus,1725,17,8.75,10.22156649867069,250,0.08
15827,thalamus,1727,1,16.4,12.212147484563848,250,0.08
15828,thalamus,1727,2,18.2,12.674881081957615,250,0.08
15829,thalamus,1727,3,17.3,12.14702436003208,250,0.08
15830,thalamus,1727,4,19.1,12.582658430263885,250,0.08
15831,thalamus,1727,5,20.2,13.927883678976519,250,0.08
15832,thalamus,1727,6,21.0,12.782942323965601,250,0.08
15833,thalamus,1727,7,19.8,12.0848738804684,250,0.08
15834,thalamus,1727,8,19.9,14.657741899431896,250,0.08
15835,thalamus,1727,9,18.4,12.27978715983152,250,0.08
15836,thalamus,1727,10,18.55,12.734645057439005,250,0.08
15837,thalamus,1727,11,17.65,12.688439066479969,250,0.08
15838,thalamus,1727,12,18.05,12.058362926445005,250,0.08
15839,thalamus,1727,13,18.0,12.51505117944375,250,0.08
15840,thalamus,1727,14,19.05,13.121019189770024,250,0.08
15841,thalamus,1727,15,17.95,11.842019833412705,250,0.08
15842,thalamus,1727,16,16.38888888888889,10.505572973049281,225,0.08
15843,thalamus,1727,17,19.8,12.493371736620889,250,0.08
15844,thalamus,1729,1,25.25,34.79086254271175,250,0.08
15845,thalamus,1729,2,24.25,34.99946213011838,250,0.08
15846,thalamus,1729,3,23.5,33.68663171981588,250,0.08
15847,thalamus,1729,4,20.2,32.032237777403445,250,0.08
15848,thalamus,1729,5,18.05,28.160157632933206,250,0.08
15849,thalamus,1729,6,18.7,32.33794940758535,250,0.08
15850,thalamus,1729,7,20.65,34.71705048499239,250,0.08
15851,thalamus,1729,8,20.0,28.18559403034418,250,0.08
15852,thalamus,1729,9,23.7,36.84413060230023,250,0.08
15853,thalamus,1729,10,18.25,31.80580034746764,250,0.08
15854,thalamus,1729,11,18.5,29.749624546245453,250,0.08
15855,thalamus,1729,12,17.65,33.53881195913954,250,0.08
15856,thalamus,1729,13,18.15,32.05953454153819,250,0.08
15857,thalamus,1729,14,24.4,34.52401527230122,250,0.08
15858,thalamus,1729,15,25.1,36.952020340286076,250,0.08
15859,thalamus,1729,16,25.444444444444443,37.59025184446305,225,0.08
15860,thalamus,1729,17,24.5,36.948759700069694,250,0.08
15861,thalamus,1732,1,22.1,20.451480440516654,250,0.08
15862,thalamus,1732,2,41.8,31.591169779419836,250,0.08
15863,thalamus,1732,3,46.2,32.93781411073865,250,0.08
15864,thalamus,1732,4,36.05,29.50856692705279,250,0.08
15865,thalamus,1732,5,40.4,27.42441236515921,250,0.08
15866,thalamus,1732,6,39.25,24.87544272173683,250,0.08
15867,thalamus,1732,7,30.1,20.13982248678466,250,0.08
15868,thalamus,1732,8,31.05,21.930487571884083,250,0.08
15869,thalamus,1732,9,22.25,21.3573651978134,250,0.08
15870,thalamus,1732,10,33.4,23.460425534611677,250,0.08
15871,thalamus,1732,11,40.85,28.463012354442675,250,0.08
15872,thalamus,1732,12,34.8,26.72671452079932,250,0.08
15873,thalamus,1732,13,37.95,27.057363205132486,250,0.08
15874,thalamus,1732,14,26.8,19.189396335656507,250,0.08
15875,thalamus,1732,15,20.7,17.434904749222394,250,0.08
15876,thalamus,1732,16,25.166666666666668,21.14469707245091,225,0.08
15877,thalamus,1732,17,18.9,17.50760018554879,250,0.08
15878,thalamus,1736,1,8.7,14.057040997536635,250,0.08
15879,thalamus,1736,2,9.1,14.46641311568749,250,0.08
15880,thalamus,1736,3,10.9,15.399303692598167,250,0.08
15881,thalamus,1736,4,10.0,14.56359823581718,250,0.08
15882,thalamus,1736,5,10.7,14.581167366403431,250,0.08
15883,thalamus,1736,6,9.3,13.757436835148194,250,0.08
15884,thalamus,1736,7,13.25,17.138770370105224,250,0.08
15885,thalamus,1736,8,9.75,15.821306994685377,250,0.08
15886,thalamus,1736,9,9.1,12.907611153997914,250,0.08
15887,thalamus,1736,10,12.1,18.40366211155991,250,0.08
15888,thalamus,1736,11,10.8,14.20093893609386,250,0.08
15889,thalamus,1736,12,14.3,17.22488859611563,250,0.08
15890,thalamus,1736,13,10.15,16.082196622127558,250,0.08
15891,thalamus,1736,14,9.65,16.311553177679716,250,0.08
15892,thalamus,1736,15,9.15,13.970799294661948,250,0.08
15893,thalamus,1736,16,9.555555555555555,13.376511188919983,225,0.08
15894,thalamus,1736,17,10.15,14.218338319871043,250,0.08
15895,thalamus,1766,1,13.6,13.351142724433469,250,0.08
15896,thalamus,1766,2,11.15,11.751804954078963,250,0.08
15897,thalamus,1766,3,15.5,14.895890379591389,250,0.08
15898,thalamus,1766,4,12.55,13.278848265003258,250,0.08
15899,thalamus,1766,5,13.25,13.492244537162913,250,0.08
15900,thalamus,1766,6,12.8,11.745716129277012,250,0.08
15901,thalamus,1766,7,14.35,13.196556232045625,250,0.08
15902,thalamus,1766,8,13.65,14.582630505152334,250,0.08
15903,thalamus,1766,9,12.8,12.370209713396683,250,0.08
15904,thalamus,1766,10,14.4,13.495127783595915,250,0.08
15905,thalamus,1766,11,10.85,12.288471267998217,250,0.08
15906,thalamus,1766,12,13.2,13.378187605743083,250,0.08
15907,thalamus,1766,13,10.75,13.492244537162918,250,0.08
15908,thalamus,1766,14,9.45,12.627760742327276,250,0.08
15909,thalamus,1766,15,9.7,11.243472001592853,250,0.08
15910,thalamus,1766,16,12.944444444444445,12.209674069073913,225,0.08
15911,thalamus,1766,17,14.2,12.509434190845734,250,0.08
15912,thalamus,1774,1,8.45,11.769732640366257,250,0.08
15913,thalamus,1774,2,8.5,14.485832990536606,250,0.08
15914,thalamus,1774,3,6.75,10.08560248621966,250,0.08
15915,thalamus,1774,4,7.55,13.011521770922133,250,0.08
15916,thalamus,1774,5,6.55,11.970617474922658,250,0.08
15917,thalamus,1774,6,5.75,9.640240502590748,250,0.08
15918,thalamus,1774,7,14.35,22.84271565805034,250,0.08
15919,thalamus,1774,8,15.05,19.185798902262896,250,0.08
15920,thalamus,1774,9,13.8,20.060400761571522,250,0.08
15921,thalamus,1774,10,12.55,20.48906310272164,250,0.08
15922,thalamus,1774,11,6.95,10.197472913190849,250,0.08
15923,thalamus,1774,12,12.5,14.734940579981389,250,0.08
15924,thalamus,1774,13,7.15,11.781669275773057,250,0.08
15925,thalamus,1774,14,8.0,10.556788485734195,250,0.08
15926,thalamus,1774,15,9.1,12.760931214525348,250,0.08
15927,thalamus,1774,16,15.222222222222221,19.94567274150238,225,0.08
15928,thalamus,1774,17,17.05,26.34289834419689,250,0.08
15929,thalamus,1795,1,12.1,18.266764869433793,250,0.08
15930,thalamus,1795,2,11.8,16.90126061694119,250,0.08
15931,thalamus,1795,3,13.3,21.475679716300217,250,0.08
15932,thalamus,1795,4,12.8,18.70989687207964,250,0.08
15933,thalamus,1795,5,14.95,20.55633116594534,250,0.08
15934,thalamus,1795,6,14.65,19.234927338539013,250,0.08
15935,thalamus,1795,7,18.25,22.62986839942072,250,0.08
15936,thalamus,1795,8,13.7,21.10311269604195,250,0.08
15937,thalamus,1795,9,12.0,18.126341523542813,250,0.08
15938,thalamus,1795,10,15.05,17.22088078292626,250,0.08
15939,thalamus,1795,11,11.95,18.280020146219336,250,0.08
15940,thalamus,1795,12,19.35,23.578087386793637,250,0.08
15941,thalamus,1795,13,13.75,21.055541868436777,250,0.08
15942,thalamus,1795,14,13.1,18.702651058780575,250,0.08
15943,thalamus,1795,15,12.15,17.369782305757244,250,0.08
15944,thalamus,1795,16,9.555555555555555,15.547027672338032,225,0.08
15945,thalamus,1795,17,14.95,22.029837834629657,250,0.08
15946,v1,1663,1,11.15,11.48171673910781,250,0.08
15947,v1,1663,2,16.3,12.34583649312024,250,0.08
15948,v1,1663,3,21.8,14.206240497623053,250,0.08
15949,v1,1663,4,19.25,13.018850250593932,250,0.08
15950,v1,1663,5,19.9,11.971351344440956,250,0.08
15951,v1,1663,6,20.1,12.106870166185953,250,0.08
15952,v1,1663,7,14.65,12.26188874776845,250,0.08
15953,v1,1663,8,10.5,11.358523859068486,250,0.08
15954,v1,1663,9,10.75,11.149427741181306,250,0.08
15955,v1,1663,10,15.35,11.749668883653785,250,0.08
15956,v1,1663,11,22.0,14.42505907500101,250,0.08
15957,v1,1663,12,23.4,12.868659978356495,250,0.08
15958,v1,1663,13,23.55,14.02888944128591,250,0.08
15959,v1,1663,14,20.65,11.768879560281759,250,0.08
15960,v1,1663,15,12.75,11.227945808039557,250,0.08
15961,v1,1663,16,12.444444444444445,10.985086390915324,225,0.08
15962,v1,1663,17,19.05,14.178385183994079,250,0.08
15963,v1,1675,1,33.4,14.927535808069756,250,0.08
15964,v1,1675,2,34.3,14.854042220255224,250,0.08
15965,v1,1675,3,31.95,13.389908835930814,250,0.08
15966,v1,1675,4,32.05,13.890438333919978,250,0.08
15967,v1,1675,5,33.25,13.904526003193856,250,0.08
15968,v1,1675,6,34.7,14.246820261033715,250,0.08
15969,v1,1675,7,35.1,14.8364578632405,250,0.08
15970,v1,1675,8,33.3,15.396695519874614,250,0.08
15971,v1,1675,9,32.05,15.951183687870213,250,0.08
15972,v1,1675,10,31.25,14.956848910023433,250,0.08
15973,v1,1675,11,33.8,14.479247023844508,250,0.08
15974,v1,1675,12,34.65,13.20796355252464,250,0.08
15975,v1,1675,13,33.5,15.163102542516137,250,0.08
15976,v1,1675,14,33.2,14.090926756869818,250,0.08
15977,v1,1675,15,30.8,15.158466824381138,250,0.08
15978,v1,1675,16,32.0,14.54864070724724,225,0.08
15979,v1,1675,17,34.9,12.85109343245307,250,0.08
15980,v1,1684,1,10.4,15.461118482792763,250,0.08
15981,v1,1684,2,11.2,17.124045425275757,250,0.08
15982,v1,1684,3,12.85,17.762729470239975,250,0.08
15983,v1,1684,4,9.7,15.01872993951166,250,0.08
15984,v1,1684,5,13.1,18.123294823542548,250,0.08
15985,v1,1684,6,11.85,16.356117826716883,250,0.08
15986,v1,1684,7,10.15,14.907765287374689,250,0.08
15987,v1,1684,8,10.65,17.054792987762173,250,0.08
15988,v1,1684,9,7.65,15.224310114875337,250,0.08
15989,v1,1684,10,9.3,14.117621220151172,250,0.08
15990,v1,1684,11,11.8,15.628082025353098,250,0.08
15991,v1,1684,12,11.85,17.25233527059907,250,0.08
15992,v1,1684,13,14.0,18.81931631772703,250,0.08
15993,v1,1684,14,9.75,14.453307315956364,250,0.08
15994,v1,1684,15,9.5,15.795505435657052,250,0.08
15995,v1,1684,16,9.333333333333334,14.52752928556185,225,0.08
15996,v1,1684,17,8.5,14.179358831324842,250,0.08
15997,v1,1719,1,5.85,9.964923421440865,250,0.08
15998,v1,1719,2,8.7,12.647126124016763,250,0.08
15999,v1,1719,3,18.05,22.513327155229486,250,0.08
16000,v1,1719,4,27.7,33.51796257622238,250,0.08
16001,v1,1719,5,34.5,37.954078149689934,250,0.08
16002,v1,1719,6,45.75,52.45061264721582,250,0.08
16003,v1,1719,7,29.55,33.99699520150161,250,0.08
16004,v1,1719,8,14.85,18.136101364151095,250,0.08
16005,v1,1719,9,9.45,12.527980731339719,250,0.08
16006,v1,1719,10,7.9,11.483356211470499,250,0.08
16007,v1,1719,11,14.15,17.439007308434004,250,0.08
16008,v1,1719,12,28.3,30.274182142836995,250,0.08
16009,v1,1719,13,29.25,27.963194757469623,250,0.08
16010,v1,1719,14,36.75,38.2546227880845,250,0.08
16011,v1,1719,15,24.8,28.866817848366367,250,0.08
16012,v1,1719,16,7.0,12.705893598753976,225,0.08
16013,v1,1719,17,1.9,6.73210852115162,250,0.08
16014,v1,1722,1,5.2,8.485163048985651,250,0.08
16015,v1,1722,2,9.05,10.204854542074552,250,0.08
16016,v1,1722,3,13.45,11.246262208156914,250,0.08
16017,v1,1722,4,14.5,12.261786396055426,250,0.08
16018,v1,1722,5,19.15,14.568853970854962,250,0.08
16019,v1,1722,6,20.35,14.09065955684786,250,0.08
16020,v1,1722,7,18.05,12.46772942874659,250,0.08
16021,v1,1722,8,10.15,10.087593278508526,250,0.08
16022,v1,1722,9,6.35,9.186406274543048,250,0.08
16023,v1,1722,10,6.95,9.885006495377466,250,0.08
16024,v1,1722,11,11.25,11.04765598718773,250,0.08
16025,v1,1722,12,16.0,12.535091306257998,250,0.08
16026,v1,1722,13,17.6,15.038104212740816,250,0.08
16027,v1,1722,14,18.6,14.09199550629355,250,0.08
16028,v1,1722,15,17.75,13.51083530662449,250,0.08
16029,v1,1722,16,10.666666666666666,10.635499014419317,225,0.08
16030,v1,1722,17,12.25,10.535963463509997,250,0.08
16031,v1,1812,1,14.95,19.329174009033235,250,0.08
16032,v1,1812,2,16.75,21.55041022168468,250,0.08
16033,v1,1812,3,23.7,23.755362954000617,250,0.08
16034,v1,1812,4,17.4,19.52600983921097,250,0.08
16035,v1,1812,5,16.8,19.794628292467333,250,0.08
16036,v1,1812,6,16.75,17.320870364990416,250,0.08
16037,v1,1812,7,14.65,19.2675231879761,250,0.08
16038,v1,1812,8,8.9,13.565622153726325,250,0.08
16039,v1,1812,9,9.75,15.701869149216485,250,0.08
16040,v1,1812,10,14.8,18.80490622130214,250,0.08
16041,v1,1812,11,14.35,16.645141722793696,250,0.08
16042,v1,1812,12,18.25,21.079370470622475,250,0.08
16043,v1,1812,13,11.0,16.280670777454333,250,0.08
16044,v1,1812,14,7.85,14.31159624740002,250,0.08
16045,v1,1812,15,8.75,13.823053469798765,250,0.08
16046,v1,1812,16,9.833333333333334,14.981387261722936,225,0.08
16047,v1,1812,17,11.65,16.075952381738375,250,0.08
16048,hippocampus,46,1,26.4646464646465,37.630411175957,220,0.09
16049,hippocampus,46,2,38.63636363636367,40.57819863459769,220,0.09
16050,hippocampus,46,3,37.727272727272755,43.590188646337225,220,0.09
16051,hippocampus,46,4,25.303030303030326,36.47534269847472,220,0.09
16052,hippocampus,46,5,34.14141414141415,41.36214690230105,220,0.09
16053,hippocampus,46,6,27.525252525252547,34.90208706690763,220,0.09
16054,hippocampus,46,7,27.37373737373741,34.98132421862818,220,0.09
16055,hippocampus,46,8,31.1616161616162,40.395163569865794,220,0.09
16056,hippocampus,46,9,25.151515151515184,38.2454495259496,220,0.09
16057,hippocampus,46,10,35.25252525252531,38.19181270310574,220,0.09
16058,hippocampus,46,11,27.2727272727273,37.13744978798176,220,0.09
16059,hippocampus,46,12,33.63636363636368,40.011247387334485,220,0.09
16060,hippocampus,46,13,30.555555555555586,38.20519543353872,220,0.09
16061,hippocampus,46,14,22.72727272727274,35.05245161381149,220,0.09
16062,hippocampus,46,15,24.848484848484883,34.15781537110977,220,0.09
16063,hippocampus,46,16,18.636363636363644,29.17671048960602,220,0.09
16064,hippocampus,46,17,18.434343434343447,30.10244097378298,220,0.09
16065,hippocampus,267,1,24.797979797979846,23.42240100853469,220,0.09
16066,hippocampus,267,2,27.929292929292966,24.731024899864497,220,0.09
16067,hippocampus,267,3,29.848484848484883,22.6911345504343,220,0.09
16068,hippocampus,267,4,26.919191919191963,21.98870666833644,220,0.09
16069,hippocampus,267,5,30.707070707070752,22.991615945919563,220,0.09
16070,hippocampus,267,6,27.575757575757617,19.821164377052096,220,0.09
16071,hippocampus,267,7,32.020202020202085,21.168940963550295,220,0.09
16072,hippocampus,267,8,26.515151515151594,22.67622348680646,220,0.09
16073,hippocampus,267,9,24.84848484848491,21.52258734710349,220,0.09
16074,hippocampus,267,10,28.68686868686875,24.8284862730087,220,0.09
16075,hippocampus,267,11,27.828282828282866,24.617205274045883,220,0.09
16076,hippocampus,267,12,31.51515151515156,22.299574796031916,220,0.09
16077,hippocampus,267,13,27.878787878787918,21.799399828900935,220,0.09
16078,hippocampus,267,14,30.656565656565675,22.825793869342725,220,0.09
16079,hippocampus,267,15,26.616161616161662,24.10346862380311,220,0.09
16080,hippocampus,267,16,22.575757575757624,19.271021552493934,220,0.09
16081,hippocampus,267,17,31.464646464646503,22.60922867377132,220,0.09
16082,hippocampus,365,1,13.484848484848499,10.801341251592618,220,0.09
16083,hippocampus,365,2,14.040404040404058,10.259310294517908,220,0.09
16084,hippocampus,365,3,14.696969696969722,10.778543065099957,220,0.09
16085,hippocampus,365,4,14.69696969696972,9.79197241298223,220,0.09
16086,hippocampus,365,5,14.191919191919212,10.405997103232224,220,0.09
16087,hippocampus,365,6,12.828282828282843,10.038132789345333,220,0.09
16088,hippocampus,365,7,14.494949494949513,10.580838490241618,220,0.09
16089,hippocampus,365,8,12.57575757575758,9.937435285907542,220,0.09
16090,hippocampus,365,9,13.535353535353549,9.775865568958187,220,0.09
16091,hippocampus,365,10,12.626262626262635,10.2373074590435,220,0.09
16092,hippocampus,365,11,14.444444444444462,11.8286810538306,220,0.09
16093,hippocampus,365,12,13.535353535353542,10.390842102458032,220,0.09
16094,hippocampus,365,13,13.787878787878807,10.079782593247304,220,0.09
16095,hippocampus,365,14,14.545454545454577,10.749619788624514,220,0.09
16096,hippocampus,365,15,15.252525252525263,9.887932949547602,220,0.09
16097,hippocampus,365,16,14.040404040404058,10.898759514991022,220,0.09
16098,hippocampus,365,17,11.161616161616166,9.818105989609776,220,0.09
16099,hippocampus,490,1,24.393939393939444,20.18287571275332,220,0.09
16100,hippocampus,490,2,31.313131313131336,21.272544574482854,220,0.09
16101,hippocampus,490,3,28.838383838383884,21.669892103328884,220,0.09
16102,hippocampus,490,4,24.444444444444503,20.60585259781911,220,0.09
16103,hippocampus,490,5,28.282828282828326,22.506370239593565,220,0.09
16104,hippocampus,490,6,25.000000000000043,21.490358389110895,220,0.09
16105,hippocampus,490,7,25.35353535353541,20.596648391982605,220,0.09
16106,hippocampus,490,8,27.020202020202085,22.499253330555973,220,0.09
16107,hippocampus,490,9,25.353535353535413,22.101744352050346,220,0.09
16108,hippocampus,490,10,29.090909090909157,22.47355678748331,220,0.09
16109,hippocampus,490,11,25.50505050505056,21.207096468128782,220,0.09
16110,hippocampus,490,12,27.525252525252583,22.90782028582558,220,0.09
16111,hippocampus,490,13,26.919191919191967,22.545671977075518,220,0.09
16112,hippocampus,490,14,23.181818181818244,18.984879960715453,220,0.09
16113,hippocampus,490,15,24.141414141414188,19.222094116235294,220,0.09
16114,hippocampus,490,16,23.888888888888935,18.268993693134373,220,0.09
16115,hippocampus,490,17,21.2626262626263,19.912417326378495,220,0.09
16116,hippocampus,1347,1,9.646464646464635,8.85767199618449,220,0.09
16117,hippocampus,1347,2,8.838383838383823,8.009361403129661,220,0.09
16118,hippocampus,1347,3,9.44444444444443,8.562303373886245,220,0.09
16119,hippocampus,1347,4,11.111111111111109,9.31742259592784,220,0.09
16120,hippocampus,1347,5,10.35353535353534,8.155199870287184,220,0.09
16121,hippocampus,1347,6,11.616161616161616,8.995600409930079,220,0.09
16122,hippocampus,1347,7,10.303030303030301,8.718443329714649,220,0.09
16123,hippocampus,1347,8,10.505050505050498,9.113890461770346,220,0.09
16124,hippocampus,1347,9,9.393939393939378,8.779946766086857,220,0.09
16125,hippocampus,1347,10,9.696969696969685,8.640503629349695,220,0.09
16126,hippocampus,1347,11,10.10101010101009,9.139720034925924,220,0.09
16127,hippocampus,1347,12,10.555555555555546,8.375926999978505,220,0.09
16128,hippocampus,1347,13,10.05050505050504,8.593370689812833,220,0.09
16129,hippocampus,1347,14,10.303030303030294,8.045909606011453,220,0.09
16130,hippocampus,1347,15,10.555555555555552,8.705943341283481,220,0.09
16131,hippocampus,1347,16,8.737373737373723,8.78680251084953,220,0.09
16132,hippocampus,1347,17,10.4040404040404,7.842705401995392,220,0.09
16133,hippocampus,1359,1,17.2727272727273,8.50600589460629,220,0.09
16134,hippocampus,1359,2,18.333333333333364,9.962158515539807,220,0.09
16135,hippocampus,1359,3,18.43434343434346,8.80195368868224,220,0.09
16136,hippocampus,1359,4,18.535353535353558,9.034115294232508,220,0.09
16137,hippocampus,1359,5,17.626262626262644,8.539528859172673,220,0.09
16138,hippocampus,1359,6,18.737373737373755,8.47325757109443,220,0.09
16139,hippocampus,1359,7,18.484848484848506,9.106577521914085,220,0.09
16140,hippocampus,1359,8,18.888888888888914,8.953343182016251,220,0.09
16141,hippocampus,1359,9,18.282828282828298,9.020632485771035,220,0.09
16142,hippocampus,1359,10,18.484848484848506,8.194225062515487,220,0.09
16143,hippocampus,1359,11,19.696969696969738,9.215106202896594,220,0.09
16144,hippocampus,1359,12,18.6868686868687,8.215461751237676,220,0.09
16145,hippocampus,1359,13,17.222222222222253,8.705943341283481,220,0.09
16146,hippocampus,1359,14,18.636363636363665,9.55891660464038,220,0.09
16147,hippocampus,1359,15,18.232323232323264,9.515929606501906,220,0.09
16148,hippocampus,1359,16,18.63636363636366,8.822889289119711,220,0.09
16149,hippocampus,1359,17,18.636363636363654,8.822889289119713,220,0.09
16150,hippocampus,1539,1,30.808080808080856,21.48230850465029,220,0.09
16151,hippocampus,1539,2,32.42424242424248,19.267364616570397,220,0.09
16152,hippocampus,1539,3,32.272727272727295,18.43709325404965,220,0.09
16153,hippocampus,1539,4,28.93939393939399,20.294292525697546,220,0.09
16154,hippocampus,1539,5,30.80808080808085,18.52313027765328,220,0.09
16155,hippocampus,1539,6,28.83838383838387,18.375839820738964,220,0.09
16156,hippocampus,1539,7,30.90909090909092,17.504354635694867,220,0.09
16157,hippocampus,1539,8,29.393939393939444,17.258157212919553,220,0.09
16158,hippocampus,1539,9,29.494949494949534,20.198929702264046,220,0.09
16159,hippocampus,1539,10,30.454545454545514,18.638351271062337,220,0.09
16160,hippocampus,1539,11,29.14141414141415,17.66718460380708,220,0.09
16161,hippocampus,1539,12,29.14141414141419,17.280043419464885,220,0.09
16162,hippocampus,1539,13,29.89898989898994,18.86009412022373,220,0.09
16163,hippocampus,1539,14,28.737373737373773,17.85244168490749,220,0.09
16164,hippocampus,1539,15,30.757575757575797,19.595913234821822,220,0.09
16165,hippocampus,1539,16,28.232323232323267,18.308784175410047,220,0.09
16166,hippocampus,1539,17,28.888888888888935,18.464660392475047,220,0.09
16167,hippocampus,1545,1,25.959595959595994,9.992079023938844,220,0.09
16168,hippocampus,1545,2,25.909090909090963,9.637937116148054,220,0.09
16169,hippocampus,1545,3,26.66666666666669,9.220110031786628,220,0.09
16170,hippocampus,1545,4,26.16161616161619,9.507443642095309,220,0.09
16171,hippocampus,1545,5,26.313131313131326,9.532072448731354,220,0.09
